"gene","txp","center","Salmon","kallisto"
"ENSG00000274012.1","ENST00000490232.3","HMGU",176.22,174.26
"ENSG00000274012.1","ENST00000490232.3","MPIMG",273.42,269.84
"ENSG00000274012.1","ENST00000490232.3","ICMB",246.27,240.76
"ENSG00000274012.1","ENST00000490232.3","LUMC",3675.98,3649.54
"ENSG00000274012.1","ENST00000490232.3","UNIGE",3222.06,3241.34
"ENSG00000274012.1","ENST00000490232.3","UU",390.26,381.29
"ENSG00000012983.11","ENST00000554273.1","CNAG",0,0
"ENSG00000012983.11","ENST00000554273.1","HMGU",0,0
"ENSG00000012983.11","ENST00000554273.1","MPIMG",0,0
"ENSG00000012983.11","ENST00000554273.1","ICMB",5.44,3.54
"ENSG00000012983.11","ENST00000554273.1","LUMC",6.76,7.07
"ENSG00000012983.11","ENST00000554273.1","UNIGE",4.67,4.16
"ENSG00000012983.11","ENST00000554273.1","UU",6.17,5.32
"ENSG00000197930.12","ENST00000556039.5","CNAG",9.93,8.48
"ENSG00000197930.12","ENST00000556039.5","HMGU",8.53,7.94
"ENSG00000197930.12","ENST00000556039.5","MPIMG",9.96,8.55
"ENSG00000197930.12","ENST00000556039.5","ICMB",25.02,23.49
"ENSG00000197930.12","ENST00000556039.5","LUMC",46.56,43.32
"ENSG00000197930.12","ENST00000556039.5","UNIGE",21.95,19
"ENSG00000197930.12","ENST00000556039.5","UU",31.05,29.11
"ENSG00000198252.11","ENST00000354586.4","CNAG",553.15,322.18
"ENSG00000198252.11","ENST00000354586.4","HMGU",546.83,312.44
"ENSG00000198252.11","ENST00000354586.4","MPIMG",538.51,265.93
"ENSG00000198252.11","ENST00000354586.4","ICMB",701.46,644.03
"ENSG00000198252.11","ENST00000354586.4","LUMC",799.69,796.25
"ENSG00000198252.11","ENST00000354586.4","UNIGE",865.84,824.1
"ENSG00000198252.11","ENST00000354586.4","UU",674.2,668.51
"ENSG00000100522.8","ENST00000557604.1","CNAG",6.58,4.76
"ENSG00000100522.8","ENST00000557604.1","HMGU",13.26,10.2
"ENSG00000100522.8","ENST00000557604.1","MPIMG",11.03,7.87
"ENSG00000100522.8","ENST00000557604.1","ICMB",24.33,21.81
"ENSG00000100522.8","ENST00000557604.1","LUMC",25.37,29.8
"ENSG00000100522.8","ENST00000557604.1","UNIGE",25.51,25.38
"ENSG00000100522.8","ENST00000557604.1","UU",23.07,25.76
"ENSG00000100528.11","ENST00000395573.8","CNAG",454.45,410.09
"ENSG00000100528.11","ENST00000395573.8","HMGU",466.42,481.46
"ENSG00000100528.11","ENST00000395573.8","MPIMG",424.59,419.75
"ENSG00000100528.11","ENST00000395573.8","ICMB",380.57,373.11
"ENSG00000100528.11","ENST00000395573.8","LUMC",402.51,382.57
"ENSG00000100528.11","ENST00000395573.8","UNIGE",315.99,267.08
"ENSG00000100528.11","ENST00000395573.8","UU",500.1,501.03
"ENSG00000126777.17","ENST00000555498.5","CNAG",4.67,4.63
"ENSG00000126777.17","ENST00000555498.5","HMGU",6.57,6.93
"ENSG00000126777.17","ENST00000555498.5","MPIMG",3.61,3.48
"ENSG00000126777.17","ENST00000555498.5","ICMB",8,8
"ENSG00000126777.17","ENST00000555498.5","LUMC",28.73,28.31
"ENSG00000126777.17","ENST00000555498.5","UNIGE",17.21,17.53
"ENSG00000126777.17","ENST00000555498.5","UU",19.54,20.32
"ENSG00000139977.13","ENST00000556492.5","CNAG",291.12,261.19
"ENSG00000139977.13","ENST00000556492.5","HMGU",293.57,279.55
"ENSG00000139977.13","ENST00000556492.5","MPIMG",290.98,271.65
"ENSG00000139977.13","ENST00000556492.5","ICMB",313.52,315.69
"ENSG00000139977.13","ENST00000556492.5","LUMC",372.45,379.37
"ENSG00000139977.13","ENST00000556492.5","UNIGE",394.28,395.11
"ENSG00000139977.13","ENST00000556492.5","UU",359.23,353.6
"ENSG00000131966.13","ENST00000554402.6","CNAG",189.71,274.04
"ENSG00000131966.13","ENST00000554402.6","HMGU",260.44,323.53
"ENSG00000131966.13","ENST00000554402.6","MPIMG",204.03,291.64
"ENSG00000131966.13","ENST00000554402.6","ICMB",150.73,219.78
"ENSG00000131966.13","ENST00000554402.6","LUMC",193.38,247.92
"ENSG00000131966.13","ENST00000554402.6","UNIGE",97,165.93
"ENSG00000131966.13","ENST00000554402.6","UU",237.53,278.01
"ENSG00000126790.11","ENST00000247194.8","CNAG",50.14,29.19
"ENSG00000126790.11","ENST00000247194.8","HMGU",59.14,38.16
"ENSG00000126790.11","ENST00000247194.8","MPIMG",57.35,31.64
"ENSG00000126790.11","ENST00000247194.8","ICMB",70.53,63.66
"ENSG00000126790.11","ENST00000247194.8","LUMC",57.21,59.63
"ENSG00000126790.11","ENST00000247194.8","UNIGE",53.32,53.17
"ENSG00000126790.11","ENST00000247194.8","UU",80.45,81.55
"ENSG00000100644.16","ENST00000557446.5","CNAG",2.48,0.82
"ENSG00000100644.16","ENST00000557446.5","HMGU",4.47,2.38
"ENSG00000100644.16","ENST00000557446.5","MPIMG",2.62,1.38
"ENSG00000100644.16","ENST00000557446.5","ICMB",11.62,10.32
"ENSG00000100644.16","ENST00000557446.5","LUMC",13.03,13.56
"ENSG00000100644.16","ENST00000557446.5","UNIGE",17.22,16.45
"ENSG00000100644.16","ENST00000557446.5","UU",10.94,9.13
"ENSG00000089775.11","ENST00000555220.5","CNAG",33.85,22.29
"ENSG00000089775.11","ENST00000555220.5","HMGU",32.84,23
"ENSG00000089775.11","ENST00000555220.5","MPIMG",38.55,25.97
"ENSG00000089775.11","ENST00000555220.5","ICMB",46.95,42.24
"ENSG00000089775.11","ENST00000555220.5","LUMC",48.55,54.58
"ENSG00000089775.11","ENST00000555220.5","UNIGE",44.07,48.3
"ENSG00000089775.11","ENST00000555220.5","UU",56.04,59.29
"ENSG00000033170.16","ENST00000553924.5","CNAG",3.21,5.8
"ENSG00000033170.16","ENST00000553924.5","HMGU",2.13,5.87
"ENSG00000033170.16","ENST00000553924.5","MPIMG",1.27,2.75
"ENSG00000033170.16","ENST00000553924.5","ICMB",8.57,15.46
"ENSG00000033170.16","ENST00000553924.5","LUMC",14.12,23.97
"ENSG00000033170.16","ENST00000553924.5","UNIGE",15.71,29.07
"ENSG00000033170.16","ENST00000553924.5","UU",16.56,25.58
"ENSG00000276116.2","ENST00000621019.2","CNAG",11.46,9.84
"ENSG00000276116.2","ENST00000621019.2","HMGU",12.37,9.92
"ENSG00000276116.2","ENST00000621019.2","MPIMG",11.73,9.28
"ENSG00000276116.2","ENST00000621019.2","ICMB",22.1,22.76
"ENSG00000276116.2","ENST00000621019.2","LUMC",21.68,24.97
"ENSG00000276116.2","ENST00000621019.2","UNIGE",21.63,25.3
"ENSG00000276116.2","ENST00000621019.2","UU",24.19,27.14
"ENSG00000100554.11","ENST00000216442.11","CNAG",410.45,274.19
"ENSG00000100554.11","ENST00000216442.11","HMGU",467.66,300.28
"ENSG00000100554.11","ENST00000216442.11","MPIMG",485.07,225.71
"ENSG00000100554.11","ENST00000216442.11","ICMB",461.17,305.65
"ENSG00000100554.11","ENST00000216442.11","LUMC",254.24,206.03
"ENSG00000100554.11","ENST00000216442.11","UNIGE",237.21,219.89
"ENSG00000100554.11","ENST00000216442.11","UU",311.46,207.47
"ENSG00000198133.8","ENST00000357461.6","CNAG",17.93,0
"ENSG00000198133.8","ENST00000357461.6","HMGU",18.41,0
"ENSG00000198133.8","ENST00000357461.6","MPIMG",13.95,0
"ENSG00000198133.8","ENST00000357461.6","ICMB",0,0
"ENSG00000198133.8","ENST00000357461.6","LUMC",0,0
"ENSG00000198133.8","ENST00000357461.6","UNIGE",0,0
"ENSG00000198133.8","ENST00000357461.6","UU",0,0
"ENSG00000198133.8","ENST00000557006.5","CNAG",0,19.05
"ENSG00000198133.8","ENST00000557006.5","HMGU",0,18.93
"ENSG00000198133.8","ENST00000557006.5","MPIMG",0,21.13
"ENSG00000198133.8","ENST00000557006.5","ICMB",15.76,16.85
"ENSG00000198133.8","ENST00000557006.5","LUMC",14.91,17.36
"ENSG00000198133.8","ENST00000557006.5","UNIGE",13.24,16.2
"ENSG00000198133.8","ENST00000557006.5","UU",13.18,20.88
"ENSG00000258644.5","ENST00000555276.5","CNAG",20.69,47.65
"ENSG00000258644.5","ENST00000555276.5","HMGU",37.12,70.86
"ENSG00000258644.5","ENST00000555276.5","MPIMG",38.24,67.02
"ENSG00000258644.5","ENST00000555276.5","ICMB",82.17,123.11
"ENSG00000258644.5","ENST00000555276.5","LUMC",31.41,48.88
"ENSG00000258644.5","ENST00000555276.5","UNIGE",34.84,45.19
"ENSG00000258644.5","ENST00000555276.5","UU",42.83,62.55
"ENSG00000133997.11","ENST00000556044.5","CNAG",59.52,12.43
"ENSG00000133997.11","ENST00000556044.5","HMGU",59.32,14.63
"ENSG00000133997.11","ENST00000556044.5","MPIMG",57.37,6.87
"ENSG00000133997.11","ENST00000556044.5","ICMB",43.27,0
"ENSG00000133997.11","ENST00000556044.5","LUMC",35.07,0
"ENSG00000133997.11","ENST00000556044.5","UNIGE",0,0
"ENSG00000133997.11","ENST00000556044.5","UU",70.62,21.67
"ENSG00000119673.14","ENST00000538782.2","CNAG",49.25,125.43
"ENSG00000119673.14","ENST00000538782.2","HMGU",45.84,115.14
"ENSG00000119673.14","ENST00000538782.2","MPIMG",46.85,130.12
"ENSG00000119673.14","ENST00000538782.2","ICMB",38.77,47.34
"ENSG00000119673.14","ENST00000538782.2","LUMC",43.66,46.26
"ENSG00000119673.14","ENST00000538782.2","UNIGE",34.69,38.68
"ENSG00000119673.14","ENST00000538782.2","UU",43.94,52.03
"ENSG00000119673.14","ENST00000613168.1","CNAG",228.56,50.83
"ENSG00000119673.14","ENST00000613168.1","HMGU",201.91,68.78
"ENSG00000119673.14","ENST00000613168.1","MPIMG",223.66,68.02
"ENSG00000119673.14","ENST00000613168.1","ICMB",253.21,190.22
"ENSG00000119673.14","ENST00000613168.1","LUMC",227.54,239.11
"ENSG00000119673.14","ENST00000613168.1","UNIGE",210.32,207.27
"ENSG00000119673.14","ENST00000613168.1","UU",287.24,287.3
"ENSG00000156030.13","ENST00000286523.9","CNAG",832.3,353.41
"ENSG00000156030.13","ENST00000286523.9","HMGU",819.55,404.96
"ENSG00000156030.13","ENST00000286523.9","MPIMG",659.32,269.7
"ENSG00000156030.13","ENST00000286523.9","ICMB",639.11,505.65
"ENSG00000156030.13","ENST00000286523.9","LUMC",1013.13,1034.62
"ENSG00000156030.13","ENST00000286523.9","UNIGE",1106.53,1114.7
"ENSG00000156030.13","ENST00000286523.9","UU",809.07,756.99
"ENSG00000119655.10","ENST00000238633.6","CNAG",0,36.28
"ENSG00000119655.10","ENST00000238633.6","HMGU",0,26.87
"ENSG00000119655.10","ENST00000238633.6","MPIMG",0,82.38
"ENSG00000119655.10","ENST00000238633.6","ICMB",0,90.34
"ENSG00000119655.10","ENST00000238633.6","LUMC",124.73,93.44
"ENSG00000119655.10","ENST00000238633.6","UNIGE",112.36,60.76
"ENSG00000119655.10","ENST00000238633.6","UU",0.95,56.38
"ENSG00000119638.12","ENST00000553945.1","CNAG",0,0
"ENSG00000119638.12","ENST00000553945.1","HMGU",0,0
"ENSG00000119638.12","ENST00000553945.1","MPIMG",0,0
"ENSG00000119638.12","ENST00000553945.1","ICMB",27.33,13.58
"ENSG00000119638.12","ENST00000553945.1","LUMC",44.83,48.55
"ENSG00000119638.12","ENST00000553945.1","UNIGE",37,32.69
"ENSG00000119638.12","ENST00000553945.1","UU",51.93,52.77
"ENSG00000140044.12","ENST00000419727.6","CNAG",105.55,126.84
"ENSG00000140044.12","ENST00000419727.6","HMGU",97.72,93.94
"ENSG00000140044.12","ENST00000419727.6","MPIMG",97.52,102.95
"ENSG00000140044.12","ENST00000419727.6","ICMB",23.92,35.73
"ENSG00000140044.12","ENST00000419727.6","LUMC",15.7,30.04
"ENSG00000140044.12","ENST00000419727.6","UNIGE",8.78,19.55
"ENSG00000140044.12","ENST00000419727.6","UU",19.16,33.06
"ENSG00000119669.4","ENST00000238647.4","CNAG",871.84,604.78
"ENSG00000119669.4","ENST00000238647.4","HMGU",844.17,585.72
"ENSG00000119669.4","ENST00000238647.4","MPIMG",888.77,573.68
"ENSG00000119669.4","ENST00000238647.4","ICMB",829.14,872.32
"ENSG00000119669.4","ENST00000238647.4","LUMC",884.57,1164.3
"ENSG00000119669.4","ENST00000238647.4","UNIGE",843.07,1085.77
"ENSG00000119669.4","ENST00000238647.4","UU",909.72,1105.05
"ENSG00000100577.18","ENST00000216465.9","CNAG",238.6,172.96
"ENSG00000100577.18","ENST00000216465.9","HMGU",197.61,147.77
"ENSG00000100577.18","ENST00000216465.9","MPIMG",192.58,133.9
"ENSG00000100577.18","ENST00000216465.9","ICMB",205.61,143.05
"ENSG00000100577.18","ENST00000216465.9","LUMC",112.96,129.57
"ENSG00000100577.18","ENST00000216465.9","UNIGE",108.79,117.34
"ENSG00000100577.18","ENST00000216465.9","UU",153.36,141.4
"ENSG00000165417.11","ENST00000298173.7","CNAG",3.71,4.55
"ENSG00000165417.11","ENST00000298173.7","HMGU",3.67,4.3
"ENSG00000165417.11","ENST00000298173.7","MPIMG",3.55,3.94
"ENSG00000165417.11","ENST00000298173.7","ICMB",8.34,10.14
"ENSG00000165417.11","ENST00000298173.7","LUMC",21.75,29.54
"ENSG00000165417.11","ENST00000298173.7","UNIGE",22.71,28.89
"ENSG00000165417.11","ENST00000298173.7","UU",10.2,10.87
"ENSG00000042088.13","ENST00000556867.1","CNAG",16.9,12.51
"ENSG00000042088.13","ENST00000556867.1","HMGU",15.58,10.8
"ENSG00000042088.13","ENST00000556867.1","MPIMG",13.09,9.02
"ENSG00000042088.13","ENST00000556867.1","ICMB",34.94,27.62
"ENSG00000042088.13","ENST00000556867.1","LUMC",35.66,34.22
"ENSG00000042088.13","ENST00000556867.1","UNIGE",35.67,33.67
"ENSG00000042088.13","ENST00000556867.1","UU",40.66,36.49
"ENSG00000198668.10","ENST00000553995.5","CNAG",3.21,0
"ENSG00000198668.10","ENST00000553995.5","HMGU",0,0
"ENSG00000198668.10","ENST00000553995.5","MPIMG",0,0
"ENSG00000198668.10","ENST00000553995.5","ICMB",137.23,38.73
"ENSG00000198668.10","ENST00000553995.5","LUMC",149.85,108.99
"ENSG00000198668.10","ENST00000553995.5","UNIGE",176.54,114.38
"ENSG00000198668.10","ENST00000553995.5","UU",163.81,122.88
"ENSG00000198668.10","ENST00000626705.2","CNAG",300.79,0
"ENSG00000198668.10","ENST00000626705.2","HMGU",164.19,0.96
"ENSG00000198668.10","ENST00000626705.2","MPIMG",189.9,0
"ENSG00000198668.10","ENST00000626705.2","ICMB",523.1,462.49
"ENSG00000198668.10","ENST00000626705.2","LUMC",160.46,153.1
"ENSG00000198668.10","ENST00000626705.2","UNIGE",287.91,247.66
"ENSG00000198668.10","ENST00000626705.2","UU",428.1,351.86
"ENSG00000133943.20","ENST00000521334.5","CNAG",0,0
"ENSG00000133943.20","ENST00000521334.5","HMGU",1.42,0.77
"ENSG00000133943.20","ENST00000521334.5","MPIMG",0,0
"ENSG00000133943.20","ENST00000521334.5","ICMB",2.85,2.66
"ENSG00000133943.20","ENST00000521334.5","LUMC",5.12,4.79
"ENSG00000133943.20","ENST00000521334.5","UNIGE",4.63,4.72
"ENSG00000133943.20","ENST00000521334.5","UU",4.31,4.33
"ENSG00000100796.17","ENST00000554390.5","CNAG",0,0
"ENSG00000100796.17","ENST00000554390.5","HMGU",0,0
"ENSG00000100796.17","ENST00000554390.5","MPIMG",0,0
"ENSG00000100796.17","ENST00000554390.5","ICMB",36.98,41.96
"ENSG00000100796.17","ENST00000554390.5","LUMC",119.21,137.78
"ENSG00000100796.17","ENST00000554390.5","UNIGE",144.28,135.5
"ENSG00000100796.17","ENST00000554390.5","UU",56.72,66.59
"ENSG00000100605.16","ENST00000354313.7","CNAG",6.58,5.81
"ENSG00000100605.16","ENST00000354313.7","HMGU",6.54,6.16
"ENSG00000100605.16","ENST00000354313.7","MPIMG",4.45,3.97
"ENSG00000100605.16","ENST00000354313.7","ICMB",16.44,15.93
"ENSG00000100605.16","ENST00000354313.7","LUMC",47.96,45.95
"ENSG00000100605.16","ENST00000354313.7","UNIGE",24.66,22.64
"ENSG00000100605.16","ENST00000354313.7","UU",27.6,25.92
"ENSG00000247092.6","ENST00000500370.2","CNAG",17.49,16.89
"ENSG00000247092.6","ENST00000500370.2","HMGU",23.08,22.09
"ENSG00000247092.6","ENST00000500370.2","MPIMG",20.94,19.54
"ENSG00000247092.6","ENST00000500370.2","ICMB",34.95,34.66
"ENSG00000247092.6","ENST00000500370.2","LUMC",35.46,38.91
"ENSG00000247092.6","ENST00000500370.2","UNIGE",34.68,36.4
"ENSG00000247092.6","ENST00000500370.2","UU",36.17,37.7
"ENSG00000182512.4","ENST00000331334.4","CNAG",612.07,430.55
"ENSG00000182512.4","ENST00000331334.4","HMGU",652.02,443.53
"ENSG00000182512.4","ENST00000331334.4","MPIMG",554.69,380.45
"ENSG00000182512.4","ENST00000331334.4","ICMB",814.81,666.78
"ENSG00000182512.4","ENST00000331334.4","LUMC",764.54,764.46
"ENSG00000182512.4","ENST00000331334.4","UNIGE",689.56,679.06
"ENSG00000182512.4","ENST00000331334.4","UU",791.98,771.88
"ENSG00000234648.1","ENST00000448875.1","CNAG",179.49,0
"ENSG00000234648.1","ENST00000448875.1","HMGU",650.36,0
"ENSG00000234648.1","ENST00000448875.1","MPIMG",592.16,0
"ENSG00000234648.1","ENST00000448875.1","ICMB",0,0
"ENSG00000234648.1","ENST00000448875.1","LUMC",306.67,0
"ENSG00000234648.1","ENST00000448875.1","UNIGE",0,0
"ENSG00000234648.1","ENST00000448875.1","UU",583.62,0
"ENSG00000183576.12","ENST00000630307.2","CNAG",0,0
"ENSG00000183576.12","ENST00000630307.2","HMGU",0,0
"ENSG00000183576.12","ENST00000630307.2","MPIMG",0,0
"ENSG00000183576.12","ENST00000630307.2","ICMB",8.28,0
"ENSG00000183576.12","ENST00000630307.2","LUMC",25.13,20.05
"ENSG00000183576.12","ENST00000630307.2","UNIGE",2.24,0
"ENSG00000183576.12","ENST00000630307.2","UU",14.65,8.2
"ENSG00000100811.12","ENST00000554371.1","CNAG",0,0
"ENSG00000100811.12","ENST00000554371.1","HMGU",0,0
"ENSG00000100811.12","ENST00000554371.1","MPIMG",0,0
"ENSG00000100811.12","ENST00000554371.1","ICMB",8.98,7.74
"ENSG00000100811.12","ENST00000554371.1","LUMC",7.49,10.39
"ENSG00000100811.12","ENST00000554371.1","UNIGE",7.43,7.26
"ENSG00000100811.12","ENST00000554371.1","UU",9.19,9.65
"ENSG00000022976.15","ENST00000442396.6","CNAG",230.5,0
"ENSG00000022976.15","ENST00000442396.6","HMGU",216.73,0
"ENSG00000022976.15","ENST00000442396.6","MPIMG",222.89,0
"ENSG00000022976.15","ENST00000442396.6","ICMB",210.98,38.05
"ENSG00000022976.15","ENST00000442396.6","LUMC",173.61,91.85
"ENSG00000022976.15","ENST00000442396.6","UNIGE",165.7,28.91
"ENSG00000022976.15","ENST00000442396.6","UU",207.44,63.41
"ENSG00000156381.8","ENST00000559651.1","CNAG",2.4,0.62
"ENSG00000156381.8","ENST00000559651.1","HMGU",1.65,0.45
"ENSG00000156381.8","ENST00000559651.1","MPIMG",0,0
"ENSG00000156381.8","ENST00000559651.1","ICMB",4.4,6.9
"ENSG00000156381.8","ENST00000559651.1","LUMC",4.23,12.73
"ENSG00000156381.8","ENST00000559651.1","UNIGE",5.69,12.66
"ENSG00000156381.8","ENST00000559651.1","UU",5.96,15.76
"ENSG00000156381.8","ENST00000560748.5","CNAG",3.72,0.73
"ENSG00000156381.8","ENST00000560748.5","HMGU",2.27,0
"ENSG00000156381.8","ENST00000560748.5","MPIMG",1.56,0
"ENSG00000156381.8","ENST00000560748.5","ICMB",15.65,3.81
"ENSG00000156381.8","ENST00000560748.5","LUMC",17.85,16.94
"ENSG00000156381.8","ENST00000560748.5","UNIGE",10,5.62
"ENSG00000156381.8","ENST00000560748.5","UU",19.67,11.7
"ENSG00000131323.14","ENST00000560371.5","CNAG",1448.31,1412.49
"ENSG00000131323.14","ENST00000560371.5","HMGU",1467.65,1458.98
"ENSG00000131323.14","ENST00000560371.5","MPIMG",1506.65,1390.08
"ENSG00000131323.14","ENST00000560371.5","ICMB",1120.8,1171.2
"ENSG00000131323.14","ENST00000560371.5","LUMC",864.93,822.99
"ENSG00000131323.14","ENST00000560371.5","UNIGE",917.68,978.24
"ENSG00000131323.14","ENST00000560371.5","UU",1035.87,1059.49
"ENSG00000131323.14","ENST00000347662.8","CNAG",164.66,0
"ENSG00000131323.14","ENST00000347662.8","HMGU",294.22,2.18
"ENSG00000131323.14","ENST00000347662.8","MPIMG",208.59,0
"ENSG00000131323.14","ENST00000347662.8","ICMB",477.31,255.29
"ENSG00000131323.14","ENST00000347662.8","LUMC",902.41,912.98
"ENSG00000131323.14","ENST00000347662.8","UNIGE",761.69,649.52
"ENSG00000131323.14","ENST00000347662.8","UU",739.89,690.42
"ENSG00000131323.14","ENST00000351691.9","CNAG",217.96,349
"ENSG00000131323.14","ENST00000351691.9","HMGU",182.09,337.93
"ENSG00000131323.14","ENST00000351691.9","MPIMG",202.52,313.82
"ENSG00000131323.14","ENST00000351691.9","ICMB",72.73,279.64
"ENSG00000131323.14","ENST00000351691.9","LUMC",0,0
"ENSG00000131323.14","ENST00000351691.9","UNIGE",3.83,93.21
"ENSG00000131323.14","ENST00000351691.9","UU",17.21,60.77
"ENSG00000100664.10","ENST00000559249.5","CNAG",7.34,122.11
"ENSG00000100664.10","ENST00000559249.5","HMGU",7.94,135.95
"ENSG00000100664.10","ENST00000559249.5","MPIMG",0,112.05
"ENSG00000100664.10","ENST00000559249.5","ICMB",198.89,241.42
"ENSG00000100664.10","ENST00000559249.5","LUMC",228.55,279.7
"ENSG00000100664.10","ENST00000559249.5","UNIGE",282.22,337.36
"ENSG00000100664.10","ENST00000559249.5","UU",200.97,231.87
"ENSG00000100664.10","ENST00000560763.5","CNAG",168.59,0
"ENSG00000100664.10","ENST00000560763.5","HMGU",173.53,0
"ENSG00000100664.10","ENST00000560763.5","MPIMG",150.7,0
"ENSG00000100664.10","ENST00000560763.5","ICMB",58.77,19.6
"ENSG00000100664.10","ENST00000560763.5","LUMC",37.84,30.06
"ENSG00000100664.10","ENST00000560763.5","UNIGE",45.63,26.12
"ENSG00000100664.10","ENST00000560763.5","UU",35.7,21.89
"ENSG00000075413.17","ENST00000440884.7","CNAG",0,0
"ENSG00000075413.17","ENST00000440884.7","HMGU",1.73,0
"ENSG00000075413.17","ENST00000440884.7","MPIMG",0,0
"ENSG00000075413.17","ENST00000440884.7","ICMB",49.11,53.92
"ENSG00000075413.17","ENST00000440884.7","LUMC",100.71,120
"ENSG00000075413.17","ENST00000440884.7","UNIGE",79.32,102.89
"ENSG00000075413.17","ENST00000440884.7","UU",84.21,95.25
"ENSG00000075413.17","ENST00000559328.5","CNAG",1.66,0.83
"ENSG00000075413.17","ENST00000559328.5","HMGU",2.16,1.07
"ENSG00000075413.17","ENST00000559328.5","MPIMG",0,0
"ENSG00000075413.17","ENST00000559328.5","ICMB",19.32,9.35
"ENSG00000075413.17","ENST00000559328.5","LUMC",27.27,24.61
"ENSG00000075413.17","ENST00000559328.5","UNIGE",13.92,9.11
"ENSG00000075413.17","ENST00000559328.5","UU",26.3,20.74
"ENSG00000075413.17","ENST00000416682.6","CNAG",17.54,0
"ENSG00000075413.17","ENST00000416682.6","HMGU",24.94,0
"ENSG00000075413.17","ENST00000416682.6","MPIMG",1.24,0
"ENSG00000075413.17","ENST00000416682.6","ICMB",70.58,97.89
"ENSG00000075413.17","ENST00000416682.6","LUMC",99.64,147
"ENSG00000075413.17","ENST00000416682.6","UNIGE",85.37,113.05
"ENSG00000075413.17","ENST00000416682.6","UU",104.23,144.94
"ENSG00000075413.17","ENST00000303622.13","CNAG",706.65,10.55
"ENSG00000075413.17","ENST00000303622.13","HMGU",648.88,29.47
"ENSG00000075413.17","ENST00000303622.13","MPIMG",671.73,16.12
"ENSG00000075413.17","ENST00000303622.13","ICMB",644.81,132.68
"ENSG00000075413.17","ENST00000303622.13","LUMC",505.74,199.27
"ENSG00000075413.17","ENST00000303622.13","UNIGE",521.78,153.75
"ENSG00000075413.17","ENST00000303622.13","UU",620.57,255.09
